1270471690,1257920455,38771719.0551758,38388685.760498,,38259567.1386719,38259654.3884277,87.2497558594,2.3853311675,91.1713123543,38259563.2171154,-3.9215564951,72.9974030709,38259581.3910247,14.252352789
1272567207,1260015977,38835669.1589355,38452636.0168457,,38323517.2424316,38323604.6447754,87.40234375,2.3860460211,91.3237033854,38323513.321072,-3.9213596359,73.1194167878,38323531.5253586,14.2829269618
1274662891,1262111666,38899624.3591309,38516591.3696289,,38387472.442627,38387559.9975586,87.5549316406,2.3858558829,91.4761065611,38387468.521452,-3.9211749211,73.2414402284,38387486.7561184,14.3134914115
1276759149,1264207930,38963597.076416,38580564.2700195,,38451445.1599121,38451532.8979492,87.7380371094,2.8622431018,91.6285514795,38451441.2693977,-3.8905143738,73.363497149,38451459.5344521,14.3745399639
1278855501,1266304287,39027572.6623535,38644540.0085449,,38515420.7458496,38515508.6364746,87.890625,2.3850956328,91.7810032338,38515416.8554714,-3.8903782368,73.4855594845,38515435.1509151,14.4050655141
1280951432,1268400223,39091535.4003906,38708502.8991699,,38579383.4838867,38579471.5270996,88.0432128906,2.385574716,91.933424372,38579379.5936752,-3.8902114779,73.6075973069,38579397.9195023,14.4356155843
1283046949,1270495746,39155485.5041504,38772453.1860352,,38643333.5876465,38643421.8139648,88.2263183594,2.8632552253,92.085815403,38643329.7281494,-3.8594970405,73.7296110821,38643348.0843538,14.4967072755
1285141862,1272590663,39219417.175293,38836384.979248,,38707265.2587891,38707353.6071777,88.3483886719,1.9093871679,92.2381625098,38707261.3690152,-3.8897738382,73.8515895723,38707279.7555882,14.4967990965
1287237148,1274685956,39283360.2294922,38900328.2470703,,38771208.3129883,38771296.875,88.5620117188,3.3408327073,92.390536742,38771204.4844633,-3.8285250217,73.9735899554,38771222.90141,14.588421762
1289333201,1276782013,39347326.6906738,38964294.8303223,,38835174.7741699,38835263.458252,88.6840820313,1.9083486916,92.5429667523,38835170.9152852,-3.858884722,74.0956348232,38835189.3626171,14.5884472057
1291430346,1278879164,39411326.4770508,39028294.7998047,,38899174.5605469,38899263.4277344,88.8671875,2.8610324989,92.6954761754,38899170.7322582,-3.8282886744,74.2177433901,38899189.209991,14.6494441107
1293527327,1280976150,39475321.2585449,39092289.7338867,,38963169.342041,38963258.3618164,89.0197753906,2.3843802114,92.8479736721,38963165.5138427,-3.8281982839,74.3398423498,38963184.0219741,14.6799330413
1295625119,1283073947,39539340.7897949,39156309.4177246,,39027188.873291,39027278.0456543,89.1723632813,2.3834584172,93.0005301467,39027185.0451241,-3.8281668648,74.4619885307,39027203.5836658,14.7103747502
1297723563,1285172397,39603380.2185059,39220349.029541,,39091228.302002,39091317.6574707,89.35546875,2.8592614337,93.1531340362,39091224.5043367,-3.7976652831,74.5841727331,39091243.073298,14.7712960169
1299821706,1287270545,39667410.4614258,39284379.4250488,,39155258.5449219,39155348.0529785,89.5080566406,2.3830596866,93.3057160363,39155254.7472625,-3.7976593971,74.7063393513,39155273.3466392,14.8017172888
1301920238,1289369082,39731452.5756836,39348421.6918945,,39219300.6591797,39219390.3198242,89.6606445313,2.3826179444,93.4583263255,39219296.8614979,-3.7976817936,74.8285286194,39219315.4912956,14.8321159109
1304018131,1291466981,39795475.189209,39412444.4885254,,39283323.2727051,39283413.1164551,89.84375,2.8600124029,93.610890145,39283319.5055649,-3.7671401426,74.9506807393,39283338.1657743,14.8930692598
1306115738,1293564593,39859489.074707,39476458.5266113,,39347337.1582031,39347427.154541,89.9963378906,2.3836686281,93.7634331659,39347333.3911078,-3.7670952752,75.0728161484,39347352.0817249,14.9235217422
1308214050,1295662910,39923524.4750977,39540494.0795898,,39411372.5585937,39411462.7075195,90.1489257813,2.3828677527,93.9160274561,39411368.7914921,-3.7671016753,75.1949926067,39411387.5125269,14.9539331719
1310311540,1297760405,39987534.7900391,39604504.5471191,,39475382.8735352,39475473.1750488,90.3015136719,2.3838015914,94.0685619684,39475379.1064869,-3.7670482993,75.3171212034,39475397.8579276,14.9843924716
1312408527,1299857397,40051529.7546387,39668499.6643066,,39539377.8381348,39539468.2922363,90.4541015625,2.3843733891,94.2210599015,39539374.0711764,-3.766958341,75.4392205124,39539392.8530158,15.0148810521
1314505841,1301954717,40115534.6984863,39732504.7912598,,39603382.7819824,39603473.4191895,90.6372070313,2.8608019591,94.3735816147,39603379.0456078,-3.7363745868,75.5613389195,39603397.8578505,15.0758681148
1316603217,1304052099,40179541.5344238,39796511.8103027,,39667389.6179199,39667480.4382324,90.8203125,2.8607173916,94.5261078367,39667385.9121246,-3.7057953402,75.6834609367,39667404.7547715,15.136851564
1318700542,1306149428,40243546.8139649,39860517.2119141,,39731394.8974609,39731485.8398438,90.9423828125,1.9071913032,94.6786303499,39731391.1612134,-3.7362475395,75.8055798678,39731410.0342639,15.1368029416
1320797337,1308246229,40307535.9191895,39924506.5002441,,39795384.0026855,39795475.1281738,91.1254882813,2.8615100666,94.8311143202,39795380.2970595,-3.7056260407,75.9276680557,39795399.2005058,15.1978202239
1322893760,1310342657,40371513.671875,39988484.4055176,,39859361.7553711,39859453.0334473,91.2780761719,2.3850148563,94.9835712378,39859358.049876,-3.7054950669,76.0497345253,39859376.9837127,15.2283416465
1324990310,1312439212,40435495.300293,40052466.1865234,,39923343.3837891,39923434.8144531,91.4306640625,2.3848703823,95.1360373911,39923339.6784157,-3.7053733319,76.1718083895,39923358.6426447,15.2588556707
1327087228,1314536135,40499488.1591797,40116459.1979981,,39987336.2426758,39987427.8259277,91.5832519531,2.3844518479,95.2885303063,39987332.5373974,-3.7052783519,76.293903681,39987351.5320241,15.2893482745
1329183161,1316632074,40563450.958252,40180422.1801758,,40051299.041748,40051390.8081055,91.7663574219,2.8626869275,95.4409515899,40051295.3671539,-3.6745941713,76.4159416781,40051314.3921638,15.3504157439
1331279112,1318728030,40627414.3066406,40244385.6811524,,40115262.3901367,40115354.309082,91.9189453125,2.3855519523,95.5933741825,40115258.7157078,-3.6744288728,76.537980665,40115277.7711014,15.3809646443
1333374085,1320823008,40691347.8088379,40308319.3359375,,40179195.892334,40179287.9638672,92.0715332031,2.3866656038,95.7457256526,40179192.2181415,-3.6741924509,76.659962707,40179211.3039045,15.4115704969
1335469738,1322918667,40755302.0629883,40372273.7731934,,40243150.1464844,40243242.401123,92.2546386719,2.8630694108,95.8981265739,40243146.5029965,-3.6434879005,76.7819844009,40243165.6191386,15.4726542681
